id|ville|lat|lng
3774|Somerset, PA|40.008411|-79.0780831
3775|Zelienople, PA|40.7945096|-80.1367271
3776|Longmont, CO|40.1672068|-105.1019275
3777|La Jolla, CA|32.8328112|-117.2712717
3778|Cartersville, GA|34.1650972|-84.7999382
3779|Millersville, PA|39.9978764|-76.3541274
3780|Piazzola sul Brenta, Padova, Italy|45.5430587|11.7856176
3781|SUNY Oneonta|42.4710197|-75.0635578
3782|Wanaque, NJ|41.0381525|-74.2940378
3783|Quebec City, Quebec|46.8138783|-71.2079809
3784|East St Louis, IL|38.624514|-90.1506465
3785|Ottawa ON Canada|45.4215296|-75.69719309999999
3786|Huddersfield|53.645792|-1.7850351
3787|Kill Devil Hills, NC|36.0307226|-75.6760101
3788|Starkville, MS|33.4503998|-88.81838719999999
3789|Estes Park, CO|40.3772059|-105.5216651
3790|Eskilstuna, Sweden|59.37124859999999|16.5098046
3791|Breda, The Netherlands|51.5719149|4.768323
3792|Marinha Grande, Portugal|39.7503802|-8.931805899999999
3793|Coesfeld, Germany|51.9382944|7.1675831
3794|Nickelsdorf,|47.9415942|17.0707582
3795|Exeter,|42.9814292|-70.9477546
3796|Yarm |54.504523|-1.354759
3797|Arlington, VA|38.8799697|-77.1067698
3798|Alphen Aan Den Rijn, Netherlands|52.111222|4.6472507
3799|Capelle aan den IJssel, Netherlands|51.9301505|4.5777053
3800|Syracuse NY|43.0481221|-76.14742439999999
3801|Peabody, MA|42.5278731|-70.9286609
3802|Webster, NY|43.2122851|-77.4299939
3803|Vitoria, Spain|42.8591656|-2.681791800000001
3804|Barcelos,|41.5317419|-8.6178922
3805|Barcelos, Portugal|41.5320504|-8.6190525
3806|Vorden|52.1044492|6.3140488
3807|Monopoli (BA), Italy|40.9525166|17.2985559
3808|Łódź, Poland|51.7592485|19.4559833
3809|Eagle Rock, CA|34.13915679999999|-118.2140883
3810|Rockdale, Texas|30.6554759|-97.00137439999999
3811|Hadera, Israel|32.4340458|34.9196518
3812|Niigata,|37.9161244|139.0363708
3813|New Albany, OH|40.0812545|-82.80874179999999
3814|Lemoyne, PA|40.2412008|-76.89414029999999
3815|Izamal, Yucatán|20.9299997|-89.02271259999999
3816|Wiener Neustadt, Austria|47.80278999999999|16.23318
3817|Leipzig|51.3396955|12.3730747
3818|Wacken,|54.0226106|9.3799516
3819|Santa Coloma de Gramanet, Spain|41.4551421|2.2089109
3820|Décines-Charpieu|45.7674499|4.957024000000001
3821|Carborro, NC|35.9101438|-79.0752895
3822|Langholm, UK|55.153062|-2.998913
3823|Glen Ellyn, IL|41.8775293|-88.0670118
3824|Nevada City, CA|39.2615606|-121.0160594
3825|Atlantic City|39.3642834|-74.4229266
3826|Gelsenkirchen,|51.517744|7.085717199999999
3827|Wörrstadt, Germany|49.8423554|8.1160636
3828|Morada, CA|38.0428798|-121.2462062
3829|Cleveland Ohio|41.49932|-81.6943605
3830|Villena, ES|38.6318196|-0.8612206
3831|Walton-on-trent,|52.7599019|-1.683351
3832|Roitzschjora, Germany|51.5897454|12.4872495
3833|Tilburg,  Netherlands|51.58525280000001|5.056375
3834|Amersfoort, The Netherlands|52.1561113|5.387826599999999
3835|Port Macquarie, NSW|-31.433333|152.9
3836|Vagos, Portugal|40.5552666|-8.681525299999999
3837|Walton-on-Trent, United Kingdom|52.7599019|-1.683351
3838|Fuengirola, ES|36.544148|-4.624943900000001
3839|Koblenz|50.3569429|7.5889959
3840|Andernach|50.426057|7.4086636
3841|Modi'in, Israel|31.890267|35.010397
3842|Eureka Springs, AR|36.4011825|-93.7379711
3843|Newport, Wales, UK|51.584151|-2.997664
3844|Busan|35.1795543|129.0756416
3845|Vizovice,|49.2229732|17.8548213
3846|Sao Luis, Brazil|-2.5299669|-44.2567292
3847|Uster, Switzerland|47.3482747|8.717873899999999
3848|Volken|33.2063045|-111.7551397
3849|Hinwil|47.3035511|8.8365285
3850|Ponte Vedra, FL|30.2400058|-81.3852595
3851|Dessau, Germany|51.83081660000001|12.2423302
3852|Mecca, CA|33.571692|-116.0772244
3853|Jülich, Germany|50.9224226|6.3639119
3854|Julick, Germany|50.9224226|6.3639119
3855|Kessel-Lo, Belgium|50.88514|4.73571
3856|Chornomorsk, Ukraine|46.2952236|30.6480855
3857|Kings Cross, London|51.5347488|-0.1245845
3858|Centreville, VA|38.8403909|-77.42887689999999
3859|Rio Linda, CA|38.69101380000001|-121.4485654
3860|Ziria, Greece|37.9473083|22.4311325
3861|YouTube|37.09024|-95.712891
3862|Summerville, SC|33.0185039|-80.17564809999999
3863|Ft Collins, CO|40.5852602|-105.084423
3864|Stroud, OK|35.7486798|-96.6580726
3865|Kingston Downs, Ga|34.2044128|-85.0285585
3866|Live Oak, Florida|30.2949457|-82.98402000000002
3867|Docklands, VIC|-37.8190118|144.9465764
3868|Kangaroo Ground, VIC|-37.686|145.216
3869|Nagambie, VIC|-36.7802263|145.1528312
3870|Batemans Bay, NSW, Australia|-35.7143871|150.1794707
3871|Bella Vista, NSW, Australia|-33.7385583|150.9502708
3872|Mount Gambier, SA, Australia|-37.8284212|140.7803529
3873|Caloundra, QLD, Australia|-26.799|153.133
3874|Port Melbourne, VIC|-37.8332233|144.9124697
3875|Hultsfred,|57.49484|15.8416513
3876|Didcot, UK|51.60804400000001|-1.24484
3877|Middletown, CT|41.5623209|-72.6506488
3878|Gwynedd,|52.9277266|-4.1334836
3879|Cleethorpes, UK|53.557378|-0.029435
3880|Mount Gambier, SA|-37.8284212|140.7803529
3881|Bennelong Point, NSW|-33.8565361|151.2149964
3882|Woodside, SA|-34.9502898|138.8759289
3883|broadbeach, QLD|-28.030833|153.431944
3884|Port Fairy, VIC|-38.3810122|142.2292907
3885|Richmond Melbourne |-37.823|144.998
3886|Segrate, Italy|45.49200039999999|9.2981309
3887|Bloemendaal,|52.4049474|4.6201852
3888|Okeechobee, Florida |27.2439349|-80.82978279999999
3889|St. Albans,|38.9284816|-77.07182480000002
3890|El Dorado VIC Australia|-36.3142943|146.516411
3891|Moorooduc, VIC|-38.2582684|145.1023552
3892|Alice Springs, NT|-23.698042|133.8807471
3893|Mildura, VIC|-34.2080167|142.1245535
3894|Mildura|-34.2080167|142.1245535
3895|Milton, nsw|-35.3193792|150.4390623
3896|Norwell, MA|42.1615157|-70.7927832
3897|Glasgow, KY|36.9958839|-85.91192149999999
3898|Mercedes, TX|26.1497977|-97.91361119999999
3899|Surf City, NJ|39.6620638|-74.16513770000002
3900|Voorhees, New Jersey|39.8519447|-74.961517
3901|Sarasota, FL|27.3364347|-82.53065269999999
3902|Essex, VT|44.4905054|-73.1112433
3903|Comstock, NE|41.56056359999999|-99.250377
3904|Fort Yates, ND|46.0869408|-100.6301271
3905|Apopka, FL|28.6934076|-81.5322149
3906|Houthalen, Belgium|51.0312424|5.3765452
3907|East Peoria, IL|40.666149|-89.5800978
3908|Theif river falls|48.1191353|-96.18114729999999
3909|Kingston,ON|44.2311717|-76.4859544
3910|Bradley, Illinois |41.14197679999999|-87.8611535
3911|Pitman, NJ|39.732892|-75.1315651
3912|Salina, KS|38.8402805|-97.61142369999999
3913|Port Charlotte, Fl|26.9761707|-82.09064479999999
3914|Oro Medonte|44.56205140000001|-79.5920352
3915|Fairfield iowa|41.00761139999999|-91.9636914
3916|Staunton, VA|38.149576|-79.0716958
3917|Aliso Viejo, CA|33.5684605|-117.7262981
3918|Saint-Étienne|45.439695|4.3871779
3919|Pueblo, CO|38.2544472|-104.6091409
3920|Hardenberg, The Netherlands|52.5754084|6.6166947
3921|Skokie, IL|42.0324025|-87.7416246
3922|Snowmass, CO|39.3310273|-106.9848271
3923|Peak Crossing, QLD|-27.789167|152.755278
3924|Wanaka,|-44.7031813|169.1320981
3925|Gerlach, NV|40.6516223|-119.3567677
3926|Storrs, CT|41.8084314|-72.24952309999999
3927|Kensington, NSW|-33.910021|151.2232749
3928|Port Elizabeth, South Africa|-33.9608369|25.6022423
3929|South Haven, MI|42.4030865|-86.2736407
3930|South St. Seaport, NY|40.7062308|-74.00314449999999
3931|South St. Paul, MN|44.8759802|-93.0275802
3932|St. Charles, IA|41.2883257|-93.8093887
3933|Saint-Brieuc|48.51418|-2.765835
3934|Parc de Langolvas|48.5850821|-3.7936717
3935|Nairn, Scotland|57.58642200000001|-3.8684751
3936|Veghel, Netherlands|51.6157885|5.5392399
3937|Marion, IN|40.5583739|-85.6591442
3938|Noida|28.5355161|77.3910265
3939|Hamilton, New Zealand|-37.7870012|175.279253
3940|Fenton, Mo|38.5126456|-90.4429881
3941|Nashville, NC|35.974598|-77.9655406
3942|Steelville, Mo|37.9680999|-91.35486800000001
3943|Newcastle, United Kingdom|54.978252|-1.61778
3944|Gelsenkirchen, Germany|51.517744|7.085717199999999
3945|Agawam, MA|42.0695391|-72.61481169999999
3946|Pelham, TN|35.3100567|-85.8811068
3947|Herford, Germany|52.1178305|8.679399799999999
3948|Göteborg, Sweden|57.70887|11.97456
3949|Keystone, CO|39.5791675|-105.9347384
3950|Wickham, NSW|-32.924|151.76
3951|Apple Valley, MN|44.7319094|-93.21772000000001
3952|Lille, Belgium|51.2420452|4.8232254
3953|Hünxe, DE|51.64111990000001|6.7676165
3954|Coesfeld|51.9382944|7.1675831
3955|Göttingen, DE|51.54128040000001|9.915803499999999
3956|Rostock, DE|54.0924406|12.0991466
3957|Fürstenfeldbruck, Germany |48.1739373|11.2430079
3958|Dresden|51.0504088|13.7372621
3959|Emden|53.35940290000001|7.2060095
3960|Coburg, DE|50.2612094|10.962695
3961|Warsaw, PL|52.2296756|21.0122287
3962|Dortmund|51.5135872|7.465298100000001
3963|Bremerhaven|53.5395845|8.580942499999999
3964|Hannover|52.3758916|9.732010400000002
3965|Linz, Upper Austria|48.30694|14.28583
3966|Westbrook, ME|43.6770252|-70.3711617
3967|Destin, FL|30.3935337|-86.4957833
3968|Miami Gardens, FL|25.9420377|-80.2456045
3969|Leamington Spa,|52.2851905|-1.5200789
3970|Pompano Beach, FL|26.2378597|-80.1247667
3971|Montréal, QC|45.5016889|-73.567256
3972|Lodi, CA|38.1341477|-121.2722194
3973|Sneek|53.0337476|5.6556473
3974|Ulm, DE|48.4010822|9.987607599999999
3975|Bad Nauheim|50.3672668|8.739391399999999
3976|Jübeck|54.5570858|9.397986999999999
3977|Paaren, Germany|52.4865975|12.9349801
3978|Marietta, GA|33.95260200000001|-84.5499327
3979|Mt. Airy, MD|39.3762145|-77.154704
3980|Clinton, NJ|40.6367682|-74.90988999999999
3981|St. James, NY|40.8754335|-73.1526623
3982|Fall River, MA|41.7014912|-71.1550451
3983|Cuauhtémoc,|28.406359|-106.8654066
3984|Eersel, NL|51.3537038|5.3144557
3985|Saint Cloud,|45.5579451|-94.16324039999999
3986|Toul, FR|48.678296|5.890159
3987|Rättvik, Sweden|60.889025|15.1233731
3988|Amiens, France|49.894067|2.295753
3989|La Almunia de Doña Godina, Spain|41.4768441|-1.3746587
3990|Morison co.|39.6535988|-105.1910996
3991|Jänschwalde Ost, Germany|51.8745483|14.5426015
3992|St. George Island, FL|29.6584899|-84.8802444
3993|Chiari|39.1504701|-84.4435125
3994|White Plains, NY|41.03398620000001|-73.7629097
3995|Nyack, NY|41.0906519|-73.9179146
3996|Northhampton, MA|42.3250896|-72.64120129999999
3997|Orlando, FLw|28.5383355|-81.3792365
3998|Cascais, Portugal|38.6967571|-9.4207438
3999|Bilbao,|43.2630126|-2.9349852
4000|Magaluf|39.5059889|2.5307101
4001|London Bridge, London, UK|51.5078788|-0.0877321
4002|Tunbridge Wells, Kent, UK|51.132377|0.263695
4003|Los Cruces, Texas|32.3199396|-106.7636538
4004|Bristol, CT|41.67176480000001|-72.9492703
4005|Norcross, GA|33.9412127|-84.2135309
4006|Piercy, CA|39.9660063|-123.7950389
4007|Darlinghurst, NSW, Australia|-33.8780176|151.2204441
4008|West Beach, SA|-34.945278|138.50375
4009|Frazer, PA|40.0323293|-75.5560376
4010|Blackwood, NJ|39.8023363|-75.0640602
4011|Selbyville, DE|38.4603917|-75.2207437
4012|University of Deleware|39.6779504|-75.7506114
4013|Phoenixville, PA|40.1303822|-75.51491279999999
4014|Minnetonka, MN|44.9211836|-93.4687489
4015|hampton  va|37.0298687|-76.34522179999999
4016|Flensburg|54.7937431|9.4469964
4017|Argenteuil, France|48.9472096|2.2466847
4018|Nancy, FR|48.692054|6.184417
4019|Newcastle Upon Tyne UK|54.978252|-1.61778
4020|Bremen, DE|53.07929619999999|8.8016936
4021|Bangor, ME|44.8016128|-68.7712257
4022|Barnstaple, UK|51.0781599|-4.058338
4023|Braunton, UK|51.10803900000001|-4.161014
4024|Oss, Netherlands|51.7835618|5.5786314
4025|Bathurst, NSW|-33.4192822|149.5775008
4026|Butler, PA|40.8611755|-79.89533279999999
4027|Brugge, Belgium|51.209348|3.2246995
4028|Castelbuono, Italy|37.9329881|14.088775
4029|Kansas City, Ks.|39.11553139999999|-94.62678729999999
4030|Clive, IA|41.6060873|-93.77235999999999
4031|Locarno, Switzerland|46.16699879999999|8.7942643
4032|Lawrenceville, GA|33.9562149|-83.9879625
4033|Walkerton, ON|44.1313|-81.15071800000001
4034|Blackfoot, ID|43.19047090000001|-112.3449773
4035|virginia beach va|36.8529263|-75.97798499999999
4036|Riscaldone, Italy|44.73701630000001|8.4717558
4037|Herentals|51.1768541|4.835594599999999
4038|Merksplas|51.3581903|4.8635474
4039|Eindhout|51.10334|4.9997
4040|Olen, Belgium|51.1440245|4.8599119
4041|Herselt|51.05238|4.88068
4042|Ravel-Eels, Belgium|51.370922|4.9939098
4043|Frisco, TX|33.1506744|-96.82361159999999
4044|Mountain Home, ID|43.1329504|-115.6911975
4045|Sonoma, CA|38.291859|-122.4580356
4046|Union, NJ|40.6975898|-74.26316349999999
4047|Colchester, VT|44.5439375|-73.1479068
4048|Cantanhede,|40.3470015|-8.5933462
4049|Ankara|39.9333635|32.8597419
4050|Alpine Valley, WI|42.7380042|-88.43384999999999
4051|Devore, CA|34.2219891|-117.3994698
4052|Shelby Township, MI|42.670782|-83.0329934
4053|Winterthur,|39.8072525|-75.60100349999999
4054|South Milwaukee, WI|42.9105722|-87.8606367
4055|Encinitas, CA|33.0369867|-117.2919818
4056|Callaghan, NSW|-32.89|151.701
4057|South Melbourne, VIC, Australia|-37.835|144.96
4058|N. Myrtle Beach, SC|33.8160058|-78.680016
4059|Gilroy, CA|37.0029828|-121.5566373
4060|Denmark|56.26392|9.501785
4061|Arrington , VA|37.6840306|-78.9011326
4062|Gainsville FL|29.6516344|-82.32482619999999
4063|Huesca, Spain|42.131845|-0.4078058
4064|Rosenheim, DE|47.8571272|12.1181047
4065|Fulda, DE|50.5558095|9.6808449
4066|Füssen, DE|47.569648|10.7004328
4067|Oxon Hill, MD|38.80331779999999|-76.98972780000001
4068|Kennesaw, GA|34.0234337|-84.6154897
4069|Obermarchtal, Germany|48.23377740000001|9.5699708
4070|Frankenthal, Germany|49.5431853|8.3512342
4071|Gräfenhainichen|51.728978|12.4535112
4072|Marrickville, NSW, Australia|-33.908667|151.1524142
4073|Great Yarmouth, U.K.|52.598233|1.728047
4074|Great Yarmouth, UK|52.598233|1.728047
4075|Rostock, Germany|54.0924406|12.0991466
4076|Kent, WA|47.3809335|-122.2348432
4077|Osterholz-Scharmbeck, Germany|53.2269225|8.790036299999999
4078|Vejle, Denmark|55.7113112|9.536354
4079|Michigan City, IN|41.70753939999999|-86.8950297
4080|canton illinois|40.5580945|-90.03511669999999
4081|Bristol, RI|41.6771101|-71.26620249999999
4082|Melbourne,  VIC, Australia|-37.8136276|144.9630576
4083|Fair Oaks, CA|38.6446264|-121.2721718
4084|Ballater,|57.05003|-3.036649
4085|Delhi, India|28.7040592|77.10249019999999
4086|Cornwall, UK|50.26604709999999|-5.0527125
4087|Segrate |45.49200039999999|9.2981309
4088|Klam bei Grein, Upper Austria|48.2244164|14.7814173
4089|L'Hospitalet de Llobregat|41.3661865|2.1164942
4090|Villafranca di Verona|45.35525459999999|10.8474267
4091|Hythe, UK|51.071739|1.081937
4092|Castricum, Netherland|52.5452585|4.6727354
4093|Thousand Oaks, CA|34.1705609|-118.8375937
4094|Bala ON|45.016543|-79.615314
4095|Clark, Pampanga|15.185246|120.5394232
4096|Tipperary, Ireland|52.47378940000001|-8.1618514
4097|Waterford, Ireland|52.2593197|-7.1100702
4098|Maaseik, Belgium|51.0983909|5.7837625
4099|Kraków, Poland|50.06465009999999|19.9449799
4100|Invermere BC|50.5064562|-116.0291433
4101|Greenfield, MA|42.587915|-72.5994104
4102|Memphis Tn|35.1495343|-90.0489801
4103|Harvard Sq. Cambridge, MA|42.3735381|-71.11895679999999
4104|Greune, Tx|29.7380863|-98.1031393
4105|Koudekerk a/d Rijn, Netherlands|52.1322767|4.5983776
4106|Stadtsaal Krems, Lower Austria|48.4067816|15.5988657
4107|Beusichem, Netherlands|51.9476422|5.2879361
4108|dubuque iowa|42.50226610000001|-90.66546749999999
4109|Cairns, QLD|-16.9185514|145.7780548
4110|Southgate, MI|42.2139284|-83.19381469999999
4111|Duffel, BE|51.09539|4.505199999999999
4112|Homebush Bay, NSW, Australia|-33.8321521|151.0806171
4113|Hartsburg, MO|38.6950335|-92.3087977
4114|Vagos|40.7452469|-73.9781653
4115|Homdel, NJ|40.3451095|-74.18403219999999
4116|Auckland|-36.8484597|174.7633315
4117|Sydney Olympic Park, NSW|-33.8465088|151.0722137
4118|Torrejón de Ardoz|40.4567552|-3.4754967
4119|Playa del Carmen, MX|20.6295586|-87.0738851
4120|Royal Caribbean|37.6089443|-97.342413
4121|COBURG |50.2612094|10.962695
4122|Cudlee Creek, SA, Australia|-34.8439296|138.8623937
4123|Prahan, VIC, Australia|-37.852|144.998
4124|Riga, LV|56.9496487|24.1051865
4125|Chelmsford, MA|42.5998139|-71.3672838
4126|Ferrol, Spain|43.48964600000001|-8.2193451
4127|Silkeborg, DK|56.176362|9.5549217
4128|Würzburg,|49.79130439999999|9.9533548
4129|Loures, Portugal|38.831549|-9.1741095
4130|West Lake Corner, VA|37.1231974|-79.6994761
4131|Derry, NH|42.8806437|-71.3273346
4132|Lauchhammer|51.4977789|13.7730322
4133|Roeser, Luxembourg|49.5359997|6.1466637
4134|Köln, DE|50.937531|6.9602786
4135|Euclid, OH|41.5931049|-81.5267873
4136|Holmfirth, UK|53.571744|-1.786292
4137|Mount Manganui, NZ|-37.6386541|176.1836273
4138|At Sea|31.18078|-81.35041439999999
4139|Cozumel, Mexico|20.5071703|-86.9446237
4140|Hunter Mountain, NY|42.2044144|-74.2105038
4141|Arnsberg, Germany|51.4073375|8.052771
4142|Třinec, CZ|49.677631|18.6707901
4143|München, Germany|48.1351253|11.5819805
4144|Ansonia, OH|40.214492|-84.6369011
4145|Roseland, VA|37.7476405|-78.9758579
4146|Stratford, CT|41.18454149999999|-73.1331651
4147|Branford, CT|41.2799027|-72.81411849999999
4148|Westerly, RI|41.3775987|-71.82728709999999
4149|Eisenhüttenstadt, Germany|52.1436615|14.6419022
4150|Künzelsau|49.2841494|9.690929599999999
4151|Rochefort, France|45.936698|-0.9616969999999999
4152|Guéret|46.16959900000001|1.871452
4153|Bridgend, UK|51.504286|-3.576945
4154|Balingen, DE|48.2748206|8.8495298
4155|Ruislip, UK|51.5758719|-0.421236
4156|New Yory, New York|40.7127753|-74.0059728
4157|Liverpool|40.3917075|-90.0009491
4158|Antwerp,belgium|51.2194475|4.4024643
4159|Hull|53.76762360000001|-0.3274198
4160|Vancouver B.C.|49.2827291|-123.1207375
4161|Vancouver, B.C.|49.2827291|-123.1207375
4162|Vancouver, Canada|49.2827291|-123.1207375
4163|Sedaví, Valencia|39.4250011|-0.3760125
4164|Hornchurch|51.562254|0.218605
4165|Whitby, UK|54.486335|-0.613347
4166|Vilnius,|54.6871555|25.2796514
4167|Clifden, Kilkenny, Ireland|52.6393247|-7.1553039
4168|Dessel |51.23985|5.11269
4169|Hadley, MA |42.3417565|-72.58842220000001
4170|Virginia|37.4315734|-78.6568942
4171|Oberwart, Austria|47.29481999999999|16.19914
4172|Ochtrup, DE|52.2056952|7.1876491
4173|Stratford, UK|52.19173|-1.708298
4174|Kingston, PA|41.2617481|-75.8968635
4175|Bissegem, Belgium|50.82411030000001|3.2280954
4176|Geel, BE|51.16257|4.990839999999999
4177|Varniai, Lithuania|55.7414779|22.3723309
4178|Taos, NM|36.4072485|-105.5730665
4179|Gretna, LA|29.9146493|-90.0539603
4180|Bay Roberts, NL|47.5820518|-53.27985229999999
4181|Brandenburg,|52.1313922|13.2162494
4182|Eastern Creek, NSW Australia|-33.8071983|150.8514864
4183|Eeklo, Belgium|51.1852719|3.5638899
4184|Nr Coleford, England|51.7934409|-2.6174728
4185|Leffinge|51.17567|2.87711
4186|Frome|51.230751|-2.320096
4187|Nezahualcóyotl, Estado de México|19.3994934|-98.9896643
4188|Machester, TN|35.4817431|-86.0885993
4189|Huntington, IN|40.8831011|-85.49747599999999
4190|Columbia City, IN|41.15726859999999|-85.4883127
4191|Shrewsbury|42.2959267|-71.71284709999999
4192|Hillsdale, NY|42.1792443|-73.525026
4193|Hamilton, OH|39.3995008|-84.5613355
4194|Doolin, County Clare, Ireland|53.01602889999999|-9.3774199
4195|New Milford, CT|41.5770433|-73.4085463
4196|East Durham, NY|42.3725828|-74.09569139999999
4197|Kaiserslautern, Germany|49.4400657|7.7491265
4198|Milton Keynes, United Kingdom|52.0406224|-0.7594171
4199|Anthony, TX|31.9992676|-106.6055478
4200|Woljeong-ri Station, Cheorwon-gun, South Korea|38.309314|127.2295427
4201|Troon, UK|55.541332|-4.659948
4202|Deerfield Beach, Florida |26.3184123|-80.09976569999999
4203|East Albany, VT|44.7310415|-72.3162456
4204|Logan, UT|41.7369803|-111.8338359
4205|Nuneaton,|52.520489|-1.465382
4206|Castaic, CA|34.4890363|-118.6256552
4207|Fredericia, DK|55.5689298|9.749516999999999
4208|Maryborough|-25.5232627|152.6970636
4209|Mount lawley|-31.9320594|115.8741149
4210|Whyalla, SA|-33.0379671|137.5753107
4211|São Leopoldo, RS|-29.7549941|-51.150283
4212|Perth,|-31.9505269|115.8604572
4213|Dunfermline,|56.071741|-3.452151
4214|Halifax, UK|53.72702|-1.85754
4215|Bozeman, MT|45.6769979|-111.0429339
4216|Redondo Beach, CA|33.8491816|-118.3884078
4217|College Park MD|38.9896967|-76.93776
4218|Josselin|47.95383|-2.546427
4219|Warwick, NY|41.256483|-74.3598755
4220|Queen Creek, AZ|33.2486083|-111.6345554
4221|Manhattan, KS|39.18360819999999|-96.57166939999999
4222|Fundão, Portugal|40.137963|-7.501077299999999
4223|Muskegon, MI|43.2341813|-86.24839209999999
4224|niles illinois|42.0189191|-87.80284019999999
4225|Mill Valley, CA|37.9060368|-122.5449763
4226|Paignton, UK|50.43508|-3.564235
4227|Greer, SC|34.9387279|-82.2270568
4228|Caldas da Rainha, Portugal|39.4048977|-9.135404
4229|Fürth, DE|49.4771169|10.988667
4230|Schleessel, DE|53.1442688|9.261349899999999
4231|Obererbach, Germany|50.7164107|7.6619717
4232|Lobnitz, Germany|51.5907385|12.4633051
